src_kc,dst_kc,weight,source,reason,dataset,fold
1304552529980169693,6999768944276696989,0.00053453901578,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
394660354297879309,1729766365532378009,0.0010022606545875,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
394660354297879309,6919199278411864944,0.0011804403265142,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6919199278411864944,1729766365532378009,0.0082853547445905,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6919199278411864944,4962654668051674131,0.000668173769725,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7023451111288264680,6919199278411864944,0.0008574896711471,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
686845859607753905,4962654668051674131,0.0020267937681659,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
4962654668051674131,4281417428296870666,0.0009799881955967,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
292367290201776394,2120066632530675893,0.0177066048977137,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
292367290201776394,6988628725958017872,0.00080180852367,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
2120066632530675893,6988628725958017872,0.0009020345891288,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
5415310221107075573,6988628725958017872,0.0021492922926155,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
128412247671585946,9040513340598479318,0.0012138490150005,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
140757710856982348,3099652975075194809,0.0386427163490985,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
4991776396820472666,140757710856982348,0.0061806073699566,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
2423540455203423518,3626968380623878045,0.0015256634408721,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
2423540455203423518,6144603741372619276,0.0011581678675234,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6244592833447082581,2423540455203423518,0.0010579418020646,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3626968380623878045,2423540455203423518,0.0021158836041293,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6144603741372619276,2423540455203423518,0.002427698030001,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6144603741372619276,3626968380623878045,0.0025056516364689,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
2281334054586223521,6144603741372619276,0.0012695301624775,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
2281334054586223521,6199416961858526540,0.0015924808178446,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
2281334054586223521,6716369924627507294,0.0017706604897713,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6199416961858526540,2281334054586223521,0.0020713386861476,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6199416961858526540,6144603741372619276,0.0008686259006425,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6199416961858526540,6716369924627507294,0.0017149793422942,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6199416961858526540,6752275457599209052,0.0020936111451384,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
2281334054586223521,6752275457599209052,0.002561332783946,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6716369924627507294,6144603741372619276,0.0026838313083956,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6716369924627507294,6752275457599209052,0.0015145272113767,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6144603741372619276,6752275457599209052,0.0178736483401449,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1632477070111580473,8973267596172461768,0.0005568114747708,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1632477070111580473,9040513340598479318,0.0044544917981669,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3204408743542624640,189770847180730832,0.0005568114747708,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
9040513340598479318,3204408743542624640,0.0008352172121563,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
9040513340598479318,5006578929606634256,0.0011247591790371,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7776675000442653581,609360581795447215,0.0028508747508268,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7776675000442653581,5006578929606634256,0.0037974542579373,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6352177509471839806,7604605364015605090,0.0059467465505529,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
4734686770852129057,7604605364015605090,0.0287091996391861,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6385779646123484600,258118458495487562,0.0279185273450115,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
862168529034286970,258118458495487562,0.0446674165061193,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
862168529034286970,3761467202424358084,0.0012583939329821,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
862168529034286970,6385779646123484600,0.0938450059578827,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8150639011673818921,258118458495487562,0.0056460683541766,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8150639011673818921,862168529034286970,0.0057462944196354,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8150639011673818921,6385779646123484600,0.0047440337650478,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8150639011673818921,7994664504403226928,0.0005902201632571,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6385779646123484600,3761467202424358084,0.0006793099992204,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3761467202424358084,2847910086526164825,0.003496776061561,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3890927402369501754,2847910086526164825,0.0010913504905509,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3890927402369501754,3761467202424358084,0.0024388342594964,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
5913444878012181194,6635536429827806395,0.0018597503257347,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
5811252484637291370,2847910086526164825,0.0019042952437163,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
5811252484637291370,3761467202424358084,0.0022829270465605,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
4991776396820472666,5533632494824773793,0.0040313150773411,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
522265943123926639,201655829858147141,0.0040313150773411,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
280809832713115774,201655829858147141,0.0022940632760559,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
522265943123926639,280809832713115774,0.0154904952281256,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
522265943123926639,1212409065802760742,0.0018820227847255,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
522265943123926639,5175724845516121656,0.0010913504905509,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7281131278652461196,201655829858147141,0.0014922547523859,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
522265943123926639,7281131278652461196,0.0017372518012851,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1212409065802760742,201655829858147141,0.0019154314732118,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1212409065802760742,280809832713115774,0.0012918026214684,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
280809832713115774,1212409065802760742,0.0014588460638996,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7281131278652461196,280809832713115774,0.0019042952437163,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7281131278652461196,1212409065802760742,0.0037863180284419,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1499583379431166667,2124063239158027985,0.0020045213091751,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3075055234999952181,1537251751468532516,0.0035190485205519,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6443704400804536175,2671778268925263369,0.0005790839337617,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6443704400804536175,3402299065349039699,0.0011136229495417,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
2746155559460582393,3402299065349039699,0.0010133968840829,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1801272230716119060,1654052938310070840,0.0012249852444959,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
4126266137230677552,1654052938310070840,0.00053453901578,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
2746155559460582393,4126266137230677552,0.0006570375402296,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
855070968790372404,1823725196887718732,0.0041983585197723,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
855070968790372404,6670882276704015566,0.0027172399968818,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
617276381187711342,197973874239966324,0.0063921957303696,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
617276381187711342,3414217674168529559,0.0018708865552301,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
617276381187711342,8140433182690449241,0.0033408688486252,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
617276381187711342,8453471542926867412,0.001280666391973,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
197973874239966324,617276381187711342,0.0074724099914251,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
197973874239966324,1870708495257731818,0.0068153724511954,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
197973874239966324,5787086829184342445,0.0059578827800483,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8140433182690449241,197973874239966324,0.0037863180284419,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3414217674168529559,197973874239966324,0.0047663062240386,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1960179797254705500,197973874239966324,0.0013252113099546,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1960179797254705500,2331486898183923512,0.0047440337650478,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1960179797254705500,3414217674168529559,0.0014699822933951,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1960179797254705500,5906696328706794076,0.0026838313083956,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1960179797254705500,7364631943420468184,0.0017706604897713,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
2331486898183923512,1340982344663217203,0.005924474091562,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
2331486898183923512,5889882678505732516,0.0050001670434424,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
5906696328706794076,1340982344663217203,0.0052117554038553,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
5906696328706794076,2331486898183923512,0.0057017495016537,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
5906696328706794076,5889882678505732516,0.0041760860607815,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
5906696328706794076,8140433182690449241,0.0030179181932581,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1340982344663217203,3414217674168529559,0.0035635934385335,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1340982344663217203,5889882678505732516,0.0026281501609185,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7263280442248806318,3414217674168529559,0.0028620109803222,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
5889882678505732516,7263280442248806318,0.0034076862255977,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7372620400020082272,5889882678505732516,0.0089869372028018,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7494891663006618063,7263280442248806318,0.0028731472098177,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7364631943420468184,197973874239966324,0.0031292804882123,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8318975460241856318,3749889382127656036,0.0071717317950488,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7372620400020082272,9152418764846100339,0.0035747296680289,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3414217674168529559,5889882678505732516,0.0044433555686715,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3414217674168529559,7263280442248806318,0.0039533614708731,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3414217674168529559,8140433182690449241,0.0045658540931211,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8140433182690449241,7263280442248806318,0.0036638195039923,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7372620400020082272,9221183466761288980,0.0049222134369745,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6470292434932709515,6593237900850079340,0.0032851877011481,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7852155446922414529,2399256394604828826,0.0013586199984409,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7852155446922414529,6470292434932709515,0.002561332783946,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6470292434932709515,7852155446922414529,0.0025724690134414,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8973267596172461768,6470292434932709515,0.0089869372028018,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8973267596172461768,6593237900850079340,0.0040647237658273,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6593237900850079340,1325317595788284492,0.0159025357194561,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6593237900850079340,2101425677758985623,0.009710792120004,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6593237900850079340,2331065474284500223,0.0034299586845885,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3847241945967958683,1325317595788284492,0.0094212501531231,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3847241945967958683,2101425677758985623,0.0065592391728008,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3847241945967958683,6593237900850079340,0.0706036950009465,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6897557479140658146,1325317595788284492,0.0083410358920676,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6897557479140658146,2101425677758985623,0.0057797031081216,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6897557479140658146,2331065474284500223,0.0035524572090381,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6897557479140658146,3847241945967958683,0.0287203358686815,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3847241945967958683,6897557479140658146,0.0353241199594641,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6593237900850079340,6897557479140658146,0.0278628461975344,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3334364354044957418,8214762372341461927,0.0011358954085325,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8586078029369376585,8140433182690449241,0.0008574896711471,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8883558791150283748,197973874239966324,0.0011024867200463,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
2271955893592090496,4068354805316139355,0.0007238549172021,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
2271955893592090496,5276092541134893182,0.0005902201632571,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
2271955893592090496,5745610275712356258,0.0005902201632571,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7471448717014061088,2271955893592090496,0.0005679477042662,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3572597652528956042,4068354805316139355,0.0006124926222479,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7505764460358596179,197973874239966324,0.0012472577034867,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7505764460358596179,617276381187711342,0.0010022606545875,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3292674732566450758,197973874239966324,0.0021827009811018,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3292674732566450758,617276381187711342,0.0021047473746338,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
2107495501047389573,3292674732566450758,0.0008352172121563,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
2107495501047389573,5260548302369893900,0.0016481619653217,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
2107495501047389573,7505764460358596179,0.0008463534416517,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
2107495501047389573,8725826448071558895,0.0009465795071104,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3292674732566450758,5260548302369893900,0.0029288283572947,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3292674732566450758,7505764460358596179,0.0021938372105972,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3292674732566450758,8453471542926867412,0.0014031649164225,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
5260548302369893900,7505764460358596179,0.0014254373754134,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
5260548302369893900,8453471542926867412,0.0011915765560096,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
5260548302369893900,8725826448071558895,0.0008463534416517,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7505764460358596179,8883558791150283748,0.0012138490150005,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8883558791150283748,8725826448071558895,0.0019822488501843,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1870708495257731818,5787086829184342445,0.0092542067106918,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8725826448071558895,617276381187711342,0.0168713876855574,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
5963610272415602268,617276381187711342,0.0027172399968818,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
5963610272415602268,1870708495257731818,0.0040535875363319,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1870708495257731818,5963610272415602268,0.0045881265521119,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
5787086829184342445,5963610272415602268,0.0042094947492677,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8318975460241856318,7364631943420468184,0.0073165027784892,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7364631943420468184,8318975460241856318,0.0075280911389021,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7364631943420468184,9152418764846100339,0.0061694711404612,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7494891663006618063,7364631943420468184,0.0075614998273884,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7494891663006618063,8318975460241856318,0.0093544327761506,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7494891663006618063,9152418764846100339,0.0101005601523436,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3749889382127656036,7494891663006618063,0.0123166698219316,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3749889382127656036,8318975460241856318,0.0067262826152321,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8725826448071558895,3749889382127656036,0.0123278060514271,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8453471542926867412,617276381187711342,0.0388097597915297,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8453471542926867412,3749889382127656036,0.0106796440861053,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8725826448071558895,8453471542926867412,0.2719801329665802,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3749889382127656036,8453471542926867412,0.0130627971981246,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3749889382127656036,9152418764846100339,0.0125839393298217,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3749889382127656036,9221183466761288980,0.0496675835495617,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
9221183466761288980,7364631943420468184,0.0070937781885809,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
9221183466761288980,7494891663006618063,0.0158691270309698,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8725826448071558895,9221183466761288980,0.0628751517311268,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
9152418764846100339,7364631943420468184,0.0056794770426628,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
9152418764846100339,7494891663006618063,0.0103678296602336,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8318975460241856318,7494891663006618063,0.0094769313006002,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
855070968790372404,7640224723302428660,0.0044879004866532,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
855070968790372404,8537708705645588868,0.0056237958951858,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8869616386253265353,2746155559460582393,0.001280666391973,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7218242366747567657,3402299065349039699,0.0013474837689455,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
4126266137230677552,1801272230716119060,0.0007795360646792,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7218242366747567657,6443704400804536175,0.0009799881955967,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8828699156370167731,2143588291252662697,0.0008574896711471,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3402299065349039699,6443704400804536175,0.0014477098344042,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8828699156370167731,3402299065349039699,0.0026504226199093,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6443704400804536175,8828699156370167731,0.0018040691782576,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8828699156370167731,7527032934659080096,0.0008352172121563,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
4537858677104322681,3028217656522691558,0.0033185963896343,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3640180057423095937,4537858677104322681,0.0043988106506898,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3640180057423095937,7527032934659080096,0.0010356693430738,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7527032934659080096,3028217656522691558,0.0011136229495417,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3075055234999952181,3195330221772284178,0.0035524572090381,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3075055234999952181,3634533347510840392,0.002483379177478,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3075055234999952181,4397845859350959030,0.0011915765560096,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1537251751468532516,3634533347510840392,0.0017261155717897,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1537251751468532516,6912684877205300847,0.0016147532768355,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1895539584801111115,6280793340834961961,0.0007461273761929,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3169025984534066553,3195330221772284178,0.0005456752452754,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1062695758674153371,3121398794025234811,0.0009243070481196,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1062695758674153371,3195330221772284178,0.0008686259006425,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1062695758674153371,3802869716744890058,0.0007349911466975,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1062695758674153371,4128316717643329029,0.0006459013107342,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1062695758674153371,6795554795350419235,0.0013920286869271,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6795554795350419235,3121398794025234811,0.0009243070481196,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1537251751468532516,7193755769334966247,0.0012583939329821,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3195330221772284178,3634533347510840392,0.0016704344243126,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1895539584801111115,6795554795350419235,0.0013029388509638,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
4128316717643329029,3195330221772284178,0.0005679477042662,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
7244589655028049606,4128316717643329029,0.0009243070481196,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8548512410524824097,4128316717643329029,0.0008574896711471,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1261859463262935327,3783364935309680638,0.00053453901578,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
4014578633942960522,1261859463262935327,0.0067040101562413,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
4014578633942960522,3783364935309680638,0.0007349911466975,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
4014578633942960522,4281417428296870666,0.0007461273761929,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
4014578633942960522,6994768569540997180,0.0085748967114714,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1261859463262935327,4281417428296870666,0.00133634753945,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1261859463262935327,6054002021149613860,0.0007461273761929,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1261859463262935327,6994768569540997180,0.0077730881878013,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6054002021149613860,4281417428296870666,0.1519093065469893,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3783364935309680638,6994768569540997180,0.0005456752452754,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6994768569540997180,4281417428296870666,0.0010468055725692,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6994768569540997180,6054002021149613860,0.00106907803156,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8548512410524824097,6795554795350419235,0.0006236288517433,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8844324097862809961,1895539584801111115,0.0008129447531654,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8844324097862809961,3169025984534066553,0.0005790839337617,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8844324097862809961,6795554795350419235,0.0008686259006425,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6929747043523827572,3121398794025234811,0.0005568114747708,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
6929747043523827572,6280793340834961961,0.0005568114747708,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8844324097862809961,6929747043523827572,0.0006013563927525,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
8548512410524824097,8844324097862809961,0.0010245331135784,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1112667643481635463,3195330221772284178,0.0010579418020646,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1112667643481635463,4313862617902901043,0.0017706604897713,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1112667643481635463,4761298022952863078,0.0007015824582112,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1112667643481635463,6280793340834961961,0.0009577157366059,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
2605886777898575726,1732083842247241391,0.0053231176988095,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
2282018763468610867,1732083842247241391,0.0052785727808278,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
2605886777898575726,2282018763468610867,0.0068487811396817,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3559570506312627868,1732083842247241391,0.0049333496664699,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3559570506312627868,2282018763468610867,0.0041649498312861,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
3559570506312627868,2605886777898575726,0.0104012383487198,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1732083842247241391,2605886777898575726,0.0059356103210574,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
1732083842247241391,3559570506312627868,0.0062251522879383,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
4309181298269116640,2282018763468610867,0.0043097208147265,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
4309181298269116640,4550032998400988948,0.0096885196610131,train_temporal_precedence,cycle_prune_lowest_confidence,junyi,0
