src_kc,dst_kc,weight,source,reason,dataset,fold
3714199957045169202,950842537417791846,0.1950200534759358,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
6796654707483306619,950842537417791846,0.1141377005347593,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
6945799898214611726,1001820662188150492,0.044451871657754,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
6945799898214611726,8960903359833542078,0.0573195187165775,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
3714199957045169202,6796654707483306619,0.2242647058823529,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
6529917659237236365,4157589423646134595,0.043114973262032,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
6796654707483306619,4157589423646134595,0.0309157754010695,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
1233751219430224656,2202091826945509575,0.061163101604278,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
3632440882087698061,1233751219430224656,0.0337566844919786,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
3632440882087698061,2202091826945509575,0.0315842245989304,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
6558324350764831580,1233751219430224656,0.2102272727272727,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
6558324350764831580,2202091826945509575,0.0827205882352941,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
4544324889495461487,2602597308897833614,0.0613302139037433,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
4544324889495461487,2904839259478615599,0.0994318181818181,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
7120117957765225192,2904839259478615599,0.1298462566844919,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
7120117957765225192,4544324889495461487,0.1570855614973262,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
8218103556005080903,2602597308897833614,0.0730280748663101,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
7120117957765225192,8218103556005080903,0.1371991978609625,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
4544324889495461487,8218103556005080903,0.0808823529411764,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
2904839259478615599,8218103556005080903,0.1460561497326203,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
5537998425683065960,2602597308897833614,0.0442847593582887,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
5537998425683065960,8548879354213130933,0.1697860962566845,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
3773273148561313917,4575513889822195276,0.1181483957219251,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
3773273148561313917,8232007424876238547,0.0342580213903743,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
3396361455994986484,2819119919506244949,0.0442847593582887,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
2819119919506244949,3996363884932477734,0.0818850267379679,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
2560784549754236400,2819119919506244949,0.0295788770053475,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
2560784549754236400,4049062658072439139,0.0284090909090909,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
6729842203276172047,2560784549754236400,0.0457887700534759,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
6729842203276172047,8060916870362040320,0.0304144385026737,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
6890322117155881560,2819119919506244949,0.1156417112299465,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
2819119919506244949,8060916870362040320,0.2194184491978609,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
3602511380512693020,3328773445205172218,0.1535762032085561,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
3652778884197143064,3031665825089741461,0.0297459893048128,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
3652778884197143064,3328773445205172218,0.0337566844919786,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
3602511380512693020,3652778884197143064,0.0745320855614973,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
5709599437607764143,3328773445205172218,0.0608288770053475,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
5709599437607764143,3602511380512693020,0.0481283422459893,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
5709599437607764143,3652778884197143064,0.0526403743315508,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
7075710434492295433,3328773445205172218,0.0370989304812834,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
7075710434492295433,5709599437607764143,0.3434157754010695,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
3031665825089741461,3602511380512693020,0.0324197860962566,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
3031665825089741461,3652778884197143064,0.0447860962566844,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
3031665825089741461,5709599437607764143,0.0329211229946524,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
5330706851009308146,8061595916725900756,0.3419117647058823,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
8232007424876238547,5092944436699456235,0.0387700534759358,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
8232007424876238547,8061595916725900756,0.0329211229946524,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
3031665825089741461,8061595916725900756,0.0322526737967914,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
3031665825089741461,9091208633288444617,0.0508021390374331,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
8060916870362040320,4052661047446587644,0.0730280748663101,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
9091208633288444617,3328773445205172218,0.0339237967914438,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
9091208633288444617,3602511380512693020,0.0429478609625668,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
9091208633288444617,3652778884197143064,0.0491310160427807,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
5330706851009308146,9091208633288444617,0.0359291443850267,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
7532169556099796858,6377956377444494772,0.1265040106951871,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
7532169556099796858,7643371640236503030,0.061163101604278,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
6377956377444494772,7643371640236503030,0.0606617647058823,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
6214002067964503368,4528699777640757523,0.035427807486631,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,1
45255801712524960,2558668694786938832,0.1089324618736383,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
45255801712524960,4506961021557936643,0.1870286576168929,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
4621006129544287250,45255801712524960,0.0350259762024467,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
4621006129544287250,2558668694786938832,0.0308362661303837,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
8658015004735617899,45255801712524960,0.0646891235126529,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
8658015004735617899,4621006129544287250,0.0584883526059996,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
5150781530174384490,45255801712524960,0.1144628791687615,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
4512154762715883523,1184601452570238537,0.0383777442600972,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
4512154762715883523,1359845726682286014,0.0524551701022289,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
5150781530174384490,4512154762715883523,0.053460700519524,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
5150781530174384490,6043688093280594646,0.0351935646053293,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
950842537417791846,2558668694786938832,0.0313390313390313,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
5150781530174384490,6796654707483306619,0.0335176805765041,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
45255801712524960,6043688093280594646,0.2180325121501592,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
215876211638635031,690724063745290109,0.0323445617563264,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
540556179610450305,2077113110814594423,0.069549187196246,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
1387869424918319405,2375571201326444238,0.1866934808111278,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
540556179610450305,2375571201326444238,0.0422322775263951,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
540556179610450305,2558668694786938832,0.0469247528071057,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
540556179610450305,4446439564131412927,0.0303335009217362,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
540556179610450305,5058470992471435411,0.0310038545332662,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
2077113110814594423,2375571201326444238,0.0467571644042232,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
2077113110814594423,2558668694786938832,0.1985922574157868,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
2077113110814594423,5734238830861545760,0.0774258421317244,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
2077113110814594423,6630961407089570273,0.040891570303335,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
2375571201326444238,2558668694786938832,0.2912686442098207,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
4528699777640757523,2375571201326444238,0.0432378079436902,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
2375571201326444238,4528699777640757523,0.061504943857885,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6222096172862745788,2375571201326444238,0.1553544494720965,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
2558668694786938832,5457224166832555650,0.1628959276018099,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
292901514039221941,2558668694786938832,0.1789844142785319,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3289691078195680340,3517151667001890833,0.098206804089157,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3517151667001890833,3289691078195680340,0.1266968325791855,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
292901514039221941,3517151667001890833,0.1297134238310709,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
292901514039221941,5457224166832555650,0.1763029998324116,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
292901514039221941,5734238830861545760,0.0968660968660968,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
292901514039221941,7172070696911170637,0.7648734707558237,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
2558668694786938832,7172070696911170637,0.2520529579353108,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
2904839259478615599,2602597308897833614,0.1464722641193229,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
1505205117908480661,4544324889495461487,0.0361990950226244,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6820767457986902137,1505205117908480661,0.069549187196246,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
5333571841247502049,451051234163934306,0.1533433886375063,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
598646412528134258,451051234163934306,0.0608345902463549,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
1359845726682286014,598646412528134258,0.1273671861907156,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
1359845726682286014,3138867893336607623,0.0846321434556728,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3289691078195680340,5457224166832555650,0.399865929277694,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6630961407089570273,3289691078195680340,0.4322104910340204,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6630961407089570273,3517151667001890833,0.1427853192559074,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6630961407089570273,5457224166832555650,0.4251717781129546,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6630961407089570273,7172070696911170637,0.1357466063348416,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3289691078195680340,7172070696911170637,0.1218367688955924,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3289691078195680340,7651018055143782120,0.0832914362326127,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
5457224166832555650,3517151667001890833,0.2418300653594771,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
7172070696911170637,3517151667001890833,0.2217194570135746,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
5457224166832555650,7172070696911170637,0.233115468409586,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
9196917317951585257,598646412528134258,0.0469247528071057,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
4446439564131412927,5333571841247502049,0.033182503770739,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
4446439564131412927,5734238830861545760,0.0377073906485671,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
9196917317951585257,4446439564131412927,0.0388805094687447,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6352841963216935645,259795863650186171,0.0320093849505614,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6352841963216935645,598646412528134258,0.0348583877995642,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6352841963216935645,2120240767899111086,0.0360315066197419,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
9196917317951585257,6352841963216935645,0.0393832746773923,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
7172070696911170637,9196917317951585257,0.1406066700184347,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
7651018055143782120,598646412528134258,0.1168091168091168,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
7651018055143782120,1359845726682286014,0.4072398190045249,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3517151667001890833,7651018055143782120,0.127199597787833,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
598646412528134258,3138867893336607623,0.1080945198592257,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
451051234163934306,5333571841247502049,0.2093179152002681,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
451051234163934306,5734238830861545760,0.2193732193732193,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6584128721578357572,451051234163934306,0.1045751633986928,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6820767457986902137,7057336746638215436,0.0301659125188536,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
215876211638635031,2602597308897833614,0.0335176805765041,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
215876211638635031,2819119919506244949,0.0400536282889224,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
215876211638635031,3396361455994986484,0.0935143288084464,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
5537998425683065960,215876211638635031,0.0283224400871459,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
215876211638635031,5537998425683065960,0.0315066197419138,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
690724063745290109,5537998425683065960,0.0308362661303837,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
690724063745290109,6584128721578357572,0.0635160046924752,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6584128721578357572,5734238830861545760,0.0769230769230769,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
2120240767899111086,1531837425987882068,0.1218367688955924,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3046398224765853670,1531837425987882068,0.0603318250377073,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3046398224765853670,2120240767899111086,0.2425004189710072,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3046398224765853670,4575513889822195276,0.1121166415284062,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
1505205117908480661,7057336746638215436,0.037372213842802,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
1505205117908480661,8548879354213130933,0.033182503770739,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
831407892601805866,6424613716491750800,0.0283224400871459,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3799393563067230761,1149851966434754374,0.0358639182168593,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3799393563067230761,6424613716491750800,0.0385453326629797,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
4009120517324493114,6424613716491750800,0.0365342718283894,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
4009120517324493114,7057336746638215436,0.0502765208647561,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6424613716491750800,7057336746638215436,0.0427350427350427,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6424613716491750800,9206456247854520590,0.0554717613541142,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
490495256958110821,8548879354213130933,0.0356963298139768,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
5008321566645434879,3393481875516878571,0.0338528573822691,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3714199957045169202,950842537417791846,0.1913859560918384,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6796654707483306619,950842537417791846,0.1164739400033517,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6945799898214611726,1001820662188150492,0.0442433383609854,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6945799898214611726,8960903359833542078,0.057315233785822,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3714199957045169202,6796654707483306619,0.2379755320931791,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6529917659237236365,4157589423646134595,0.0405563934975699,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6796654707483306619,4157589423646134595,0.0326797385620915,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
1233751219430224656,2202091826945509575,0.0650243003184179,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3632440882087698061,1233751219430224656,0.0311714429361488,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3632440882087698061,2202091826945509575,0.0346907993966817,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6558324350764831580,1233751219430224656,0.2101558572146807,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
2202091826945509575,1233751219430224656,0.0814479638009049,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6558324350764831580,2202091826945509575,0.0819507290095525,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
5734238830861545760,5333571841247502049,0.7073906485671192,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
4544324889495461487,2602597308897833614,0.0636835930953578,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
4544324889495461487,2904839259478615599,0.1012233953410424,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
7120117957765225192,2904839259478615599,0.1334003686944863,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
7120117957765225192,4544324889495461487,0.1617228087816323,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
8218103556005080903,2602597308897833614,0.0735713088654265,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
7120117957765225192,8218103556005080903,0.1374224903636668,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
4544324889495461487,8218103556005080903,0.0812803753980224,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
2904839259478615599,8218103556005080903,0.1466398525222054,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
5537998425683065960,2602597308897833614,0.0472599296128707,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
5537998425683065960,8548879354213130933,0.1763029998324116,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3773273148561313917,4575513889822195276,0.1220043572984749,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3773273148561313917,8232007424876238547,0.0351935646053293,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3396361455994986484,2819119919506244949,0.0459192223898106,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
2819119919506244949,3996363884932477734,0.0851349086643204,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
2560784549754236400,2819119919506244949,0.0320093849505614,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6729842203276172047,2560784549754236400,0.0464219875984581,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6729842203276172047,8060916870362040320,0.0313390313390313,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6890322117155881560,2819119919506244949,0.1147980559745265,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6890322117155881560,4049062658072439139,0.0291603821015585,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
2819119919506244949,8060916870362040320,0.2280878163231104,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3602511380512693020,3328773445205172218,0.1578682755153343,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3031665825089741461,3602511380512693020,0.0310038545332662,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3652778884197143064,3031665825089741461,0.0315066197419138,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3652778884197143064,3328773445205172218,0.0346907993966817,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3602511380512693020,3652778884197143064,0.0720630132394838,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6214002067964503368,4528699777640757523,0.0345232109937992,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6214002067964503368,7075710434492295433,0.0283224400871459,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3602511380512693020,4528699777640757523,0.0298307357130886,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
5709599437607764143,3328773445205172218,0.0636835930953578,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
5709599437607764143,3602511380512693020,0.0497737556561085,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
5709599437607764143,3652778884197143064,0.0571476453829395,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
7075710434492295433,3328773445205172218,0.040891570303335,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
7075710434492295433,5709599437607764143,0.3514328808446455,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
7075710434492295433,6214002067964503368,0.028657616892911,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3031665825089741461,3652778884197143064,0.0467571644042232,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3031665825089741461,5709599437607764143,0.0361990950226244,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
5330706851009308146,8061595916725900756,0.3666834255069549,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
5092944436699456235,8232007424876238547,0.0402212166918049,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
8232007424876238547,8061595916725900756,0.0340204457851516,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3031665825089741461,8061595916725900756,0.028657616892911,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
3031665825089741461,9091208633288444617,0.0539634657281716,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
8060916870362040320,4052661047446587644,0.074074074074074,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
9091208633288444617,3328773445205172218,0.0348583877995642,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
9091208633288444617,3602511380512693020,0.0439081615552203,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
9091208633288444617,3652778884197143064,0.049606167253226,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
5330706851009308146,9091208633288444617,0.0427350427350427,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
7532169556099796858,6377956377444494772,0.1260264789676554,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
7532169556099796858,7643371640236503030,0.0625104742751801,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
6377956377444494772,7643371640236503030,0.06184012066365,train_temporal_precedence,cycle_prune_lowest_confidence,assist2012,2
